atomCode_fluorinated_compoundsCode,NMR_Peaks,SMILES_self,AtomDegreeDescriptor-aNeg_self,AtomHybridizationDescriptor-aHyb_self,AtomHybridizationVSEPRDescriptor-hybr_self,AtomValenceDescriptor-val_self,BondsToAtomDescriptor-bondsToAtom_self,CovalentRadiusDescriptor-covalentRadius_self,DistanceToAtomDescriptor-distanceToAtom_self,EffectiveAtomPolarizabilityDescriptor-effAtomPol_self,IPAtomicHOSEDescriptor-ipAtomicHOSE_self,InductiveAtomicHardnessDescriptor-indAtomHardnesss_self,InductiveAtomicSoftnessDescriptor-indAtomSoftness_self,PartialPiChargeDescriptor-pepe_self,PartialSigmaChargeDescriptor-partialSigmaCharge_self,PartialTChargeMMFF94Descriptor-partialTCMMFF94_self,PartialTChargePEOEDescriptor-pepeT_self,PeriodicTablePositionDescriptor-periodicTablePosition_self,PiElectronegativityDescriptor-elecPiA_self,level_0_neighbor1,index_neighbor1,SMILES_neighbor1,AtomDegreeDescriptor-aNeg_neighbor1,AtomHybridizationDescriptor-aHyb_neighbor1,AtomHybridizationVSEPRDescriptor-hybr_neighbor1,AtomValenceDescriptor-val_neighbor1,BondsToAtomDescriptor-bondsToAtom_neighbor1,CovalentRadiusDescriptor-covalentRadius_neighbor1,DistanceToAtomDescriptor-distanceToAtom_neighbor1,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor1,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor1,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor1,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor1,PartialPiChargeDescriptor-pepe_neighbor1,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor1,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor1,PartialTChargePEOEDescriptor-pepeT_neighbor1,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor1,PiElectronegativityDescriptor-elecPiA_neighbor1,level_0_neighbor2,index_neighbor2,SMILES_neighbor2,AtomDegreeDescriptor-aNeg_neighbor2,AtomHybridizationDescriptor-aHyb_neighbor2,AtomHybridizationVSEPRDescriptor-hybr_neighbor2,AtomValenceDescriptor-val_neighbor2,BondsToAtomDescriptor-bondsToAtom_neighbor2,CovalentRadiusDescriptor-covalentRadius_neighbor2,DistanceToAtomDescriptor-distanceToAtom_neighbor2,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor2,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor2,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor2,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor2,PartialPiChargeDescriptor-pepe_neighbor2,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor2,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor2,PartialTChargePEOEDescriptor-pepeT_neighbor2,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor2,PiElectronegativityDescriptor-elecPiA_neighbor2,level_0_neighbor3,index_neighbor3,SMILES_neighbor3,AtomDegreeDescriptor-aNeg_neighbor3,AtomHybridizationDescriptor-aHyb_neighbor3,AtomHybridizationVSEPRDescriptor-hybr_neighbor3,AtomValenceDescriptor-val_neighbor3,BondsToAtomDescriptor-bondsToAtom_neighbor3,CovalentRadiusDescriptor-covalentRadius_neighbor3,DistanceToAtomDescriptor-distanceToAtom_neighbor3,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor3,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor3,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor3,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor3,PartialPiChargeDescriptor-pepe_neighbor3,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor3,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor3,PartialTChargePEOEDescriptor-pepeT_neighbor3,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor3,PiElectronegativityDescriptor-elecPiA_neighbor3,SMILES,Compound name,Solvent_used_for_NMR
5_Short_3,-73.86,F,1.0,3.0,3.0,7.0,3.0,0.72,3.3658850039774086,2.628,0.0,0.9470321112160862,1.055930404213958,0.0,-0.1607328522736364,0.0,-0.1607328522736364,2.0,5.058985750351504,0,3,C,4.0,3.0,3.0,4.0,2.0,0.77,2.4260196928302125,3.895999999999999,0.0,0.1946925269185826,5.136303975438072,0.0,0.495812219146741,0.0,0.495812219146741,2.0,0.0,1,7,K,0.0,0.0,0.0,1.0,0.0,2.03,1.9029523089137048,17.832,0.0,0.1162913874055494,8.59908908398043,0.0,0.0,0.0,0.0,4.0,0.0,2.0,6.0,F,1.0,3.0,3.0,7.0,3.0,0.72,2.6698065135885787,2.628,0.0,0.9538953976688552,1.0483329749192791,0.0,-0.1607328522736364,0.0,-0.1607328522736364,2.0,5.058985750351504,O=C([O-])C(F)(F)F.[K+],potassium trifluoroacetate,CDCl3
6_Short_3,-73.86,F,1.0,3.0,3.0,7.0,3.0,0.72,2.6698065135885787,2.628,0.0,0.9538953976688552,1.0483329749192791,0.0,-0.1607328522736364,0.0,-0.1607328522736364,2.0,5.058985750351504,0,3,C,4.0,3.0,3.0,4.0,2.0,0.77,2.4260196928302125,3.895999999999999,0.0,0.1946925269185826,5.136303975438072,0.0,0.495812219146741,0.0,0.495812219146741,2.0,0.0,1,7,K,0.0,0.0,0.0,1.0,0.0,2.03,1.9029523089137048,17.832,0.0,0.1162913874055494,8.59908908398043,0.0,0.0,0.0,0.0,4.0,0.0,2.0,5.0,F,1.0,3.0,3.0,7.0,3.0,0.72,3.3658850039774086,2.628,0.0,0.9470321112160862,1.055930404213958,0.0,-0.1607328522736364,0.0,-0.1607328522736364,2.0,5.058985750351504,O=C([O-])C(F)(F)F.[K+],potassium trifluoroacetate,CDCl3
0_From_Review_158,-120.0,F,1.0,3.0,3.0,7.0,0.0,0.72,0.0,4.20025,0.0,2.269331022442058,0.4406584980819087,0.0735643341043435,-0.1806230053670723,-0.182,-0.1070586712627287,2.0,4.821873271597672,0,1,C,3.0,2.0,2.0,4.0,1.0,0.77,1.3524054051947592,6.722499999999999,0.0,1.3076773300062552,0.7647146410309159,-0.1333321649255889,0.2729110525205344,0.351,0.1395788875949454,2.0,8.288676705108298,1,3,C,3.0,2.0,2.0,4.0,2.0,0.77,2.3314403166283286,6.7225,0.0,1.3076761094394145,0.7647153548050124,-0.1333321649255889,0.2729110525205344,0.351,0.1395788875949454,2.0,8.288676705108298,2.0,2.0,Cl,1.0,3.0,3.0,7.0,2.0,0.99,2.6491135517376376,5.22375,0.0,2.34211212284787,0.4269650416155393,0.0597678308212454,-0.092288047153462,-0.1689999999999999,-0.0325202163322166,3.0,5.5314829384550945,F/C(Cl)=C(/F)Cl,"(E)-1,2-dichloro-1,2-difluoroethene",CDCl3
4_From_Review_158,-120.0,F,1.0,3.0,3.0,7.0,3.0,0.72,3.5694918363823165,4.20025,0.0,2.269330806995571,0.4406585399172927,0.0735643341043435,-0.1806230053670723,-0.182,-0.1070586712627287,2.0,4.821873271597672,0,3,C,3.0,2.0,2.0,4.0,2.0,0.77,2.3314403166283286,6.7225,0.0,1.3076761094394145,0.7647153548050124,-0.1333321649255889,0.2729110525205344,0.351,0.1395788875949454,2.0,8.288676705108298,1,1,C,3.0,2.0,2.0,4.0,1.0,0.77,1.3524054051947592,6.722499999999999,0.0,1.3076773300062552,0.7647146410309159,-0.1333321649255889,0.2729110525205344,0.351,0.1395788875949454,2.0,8.288676705108298,2.0,5.0,Cl,1.0,3.0,3.0,7.0,3.0,0.99,2.934340131954712,5.223749999999999,0.0,2.342103317146061,0.4269666468935012,0.0597678308212454,-0.092288047153462,-0.1689999999999999,-0.0325202163322166,3.0,5.5314829384550945,F/C(Cl)=C(/F)Cl,"(E)-1,2-dichloro-1,2-difluoroethene",CDCl3
4_COOH_26,-120.19,F,1.0,3.0,3.0,7.0,3.0,0.72,3.5643279422634504,3.8504999999999994,0.0,1.1683964604585857,0.8558738697372539,0.0,-0.1873933961826169,-0.317,-0.1873933961826169,2.0,4.742188027327546,0,3,C,4.0,3.0,3.0,4.0,2.0,0.77,2.453236967763204,6.340999999999999,0.0,0.7349871570308056,1.3605679914731992,0.0,0.4013227763594956,0.7290000000000001,0.4013227763594956,2.0,0.0,1,5,F,1.0,3.0,3.0,7.0,3.0,0.72,2.932502866153757,3.8504999999999994,0.0,1.29117063861756,0.7744909697378863,0.0,-0.1873933961826169,-0.317,-0.1873933961826169,2.0,4.742188027327546,2.0,6.0,C,4.0,3.0,3.0,4.0,3.0,0.77,3.090343480909526,6.604875,0.0,0.6591625987336774,1.517076366166873,0.0,0.3876004714373535,0.634,0.3876004714373535,2.0,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoroheptanoic acid,CD3OD
5_COOH_26,-120.19,F,1.0,3.0,3.0,7.0,3.0,0.72,2.932502866153757,3.8504999999999994,0.0,1.29117063861756,0.7744909697378863,0.0,-0.1873933961826169,-0.317,-0.1873933961826169,2.0,4.742188027327546,0,3,C,4.0,3.0,3.0,4.0,2.0,0.77,2.453236967763204,6.340999999999999,0.0,0.7349871570308056,1.3605679914731992,0.0,0.4013227763594956,0.7290000000000001,0.4013227763594956,2.0,0.0,1,4,F,1.0,3.0,3.0,7.0,3.0,0.72,3.5643279422634504,3.8504999999999994,0.0,1.1683964604585857,0.8558738697372539,0.0,-0.1873933961826169,-0.317,-0.1873933961826169,2.0,4.742188027327546,2.0,6.0,C,4.0,3.0,3.0,4.0,3.0,0.77,3.090343480909526,6.604875,0.0,0.6591625987336774,1.517076366166873,0.0,0.3876004714373535,0.634,0.3876004714373535,2.0,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoroheptanoic acid,CD3OD
7_COOH_26,-122.91,F,1.0,3.0,3.0,7.0,4.0,0.72,4.327373546390466,3.982437500000001,0.0,0.979078720093794,1.0213683327773704,0.0,-0.1916171288091012,-0.317,-0.1916171288091012,2.0,4.692739859327145,0,6,C,4.0,3.0,3.0,4.0,3.0,0.77,3.090343480909526,6.604875,0.0,0.6591625987336774,1.517076366166873,0.0,0.3876004714373535,0.634,0.3876004714373535,2.0,0.0,1,8,F,1.0,3.0,3.0,7.0,4.0,0.72,2.911196492853067,3.982437500000001,0.0,1.0540030832283056,0.9487638280308444,0.0,-0.1916171288091012,-0.317,-0.1916171288091012,2.0,4.692739859327145,2.0,16.0,F,1.0,3.0,3.0,7.0,7.0,0.72,5.801997659427311,3.6007734375,0.0,1.073705969039577,0.931353674874783,0.0,-0.1888910492222019,-0.317,-0.1888910492222019,2.0,4.724631483525461,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoroheptanoic acid,CD3OD
8_COOH_26,-122.91,F,1.0,3.0,3.0,7.0,4.0,0.72,2.911196492853067,3.982437500000001,0.0,1.0540030832283056,0.9487638280308444,0.0,-0.1916171288091012,-0.317,-0.1916171288091012,2.0,4.692739859327145,0,6,C,4.0,3.0,3.0,4.0,3.0,0.77,3.090343480909526,6.604875,0.0,0.6591625987336774,1.517076366166873,0.0,0.3876004714373535,0.634,0.3876004714373535,2.0,0.0,1,7,F,1.0,3.0,3.0,7.0,4.0,0.72,4.327373546390466,3.982437500000001,0.0,0.979078720093794,1.0213683327773704,0.0,-0.1916171288091012,-0.317,-0.1916171288091012,2.0,4.692739859327145,2.0,9.0,C,4.0,3.0,3.0,4.0,4.0,0.77,3.684787647884204,6.6231874999999985,0.0,0.6462595852524812,1.547365830727786,0.0,0.3844875445974997,0.634,0.3844875445974997,2.0,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoroheptanoic acid,CD3OD
10_COOH_26,-123.92,F,1.0,3.0,3.0,7.0,5.0,0.72,4.498081666666358,3.99159375,0.0,0.975199325414398,1.025431390218675,0.0,-0.191992402157418,-0.317,-0.191992402157418,2.0,4.688356254619663,0,9,C,4.0,3.0,3.0,4.0,4.0,0.77,3.684787647884204,6.6231874999999985,0.0,0.6462595852524812,1.547365830727786,0.0,0.3844875445974997,0.634,0.3844875445974997,2.0,0.0,1,11,F,1.0,3.0,3.0,7.0,5.0,0.72,3.0794733478307617,3.99159375,0.0,1.0366653174431328,0.9646314805499951,0.0,-0.191992402157418,-0.317,-0.191992402157418,2.0,4.688356254619663,2.0,20.0,F,1.0,3.0,3.0,7.0,8.0,0.72,6.180709439862062,3.0053867187500005,0.0,1.0698539021747089,0.9347070641769728,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoroheptanoic acid,CD3OD
11_COOH_26,-123.92,F,1.0,3.0,3.0,7.0,5.0,0.72,3.0794733478307617,3.99159375,0.0,1.0366653174431328,0.9646314805499951,0.0,-0.191992402157418,-0.317,-0.191992402157418,2.0,4.688356254619663,0,9,C,4.0,3.0,3.0,4.0,4.0,0.77,3.684787647884204,6.6231874999999985,0.0,0.6462595852524812,1.547365830727786,0.0,0.3844875445974997,0.634,0.3844875445974997,2.0,0.0,1,10,F,1.0,3.0,3.0,7.0,5.0,0.72,4.498081666666358,3.99159375,0.0,0.975199325414398,1.025431390218675,0.0,-0.191992402157418,-0.317,-0.191992402157418,2.0,4.688356254619663,2.0,12.0,C,4.0,3.0,3.0,4.0,5.0,0.77,4.821020293464859,6.405093749999999,0.0,0.6726533827435753,1.4866497748383638,0.0,0.3868155188521827,0.634,0.3868155188521827,2.0,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoroheptanoic acid,CD3OD
13_COOH_26,-124.09,F,1.0,3.0,3.0,7.0,6.0,0.72,4.608137252730218,3.882546875,0.0,1.1102025509271265,0.9007365360175972,0.0,-0.1918859386752658,-0.317,-0.1918859386752658,2.0,4.689599702420931,0,12,C,4.0,3.0,3.0,4.0,5.0,0.77,4.821020293464859,6.405093749999999,0.0,0.6726533827435753,1.4866497748383638,0.0,0.3868155188521827,0.634,0.3868155188521827,2.0,0.0,1,14,F,1.0,3.0,3.0,7.0,6.0,0.72,5.5881541192060915,3.882546875,0.0,1.124340394157918,0.8894103646867161,0.0,-0.1918859386752658,-0.317,-0.1918859386752658,2.0,4.689599702420931,2.0,15.0,C,4.0,3.0,3.0,4.0,6.0,0.77,5.950575970441853,5.841546875,0.0,0.6967907412612602,1.4351511017352228,0.0,0.4087064518433785,0.634,0.4087064518433785,2.0,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoroheptanoic acid,CD3OD
14_COOH_26,-124.09,F,1.0,3.0,3.0,7.0,6.0,0.72,5.5881541192060915,3.882546875,0.0,1.124340394157918,0.8894103646867161,0.0,-0.1918859386752658,-0.317,-0.1918859386752658,2.0,4.689599702420931,0,12,C,4.0,3.0,3.0,4.0,5.0,0.77,4.821020293464859,6.405093749999999,0.0,0.6726533827435753,1.4866497748383638,0.0,0.3868155188521827,0.634,0.3868155188521827,2.0,0.0,1,13,F,1.0,3.0,3.0,7.0,6.0,0.72,4.608137252730218,3.882546875,0.0,1.1102025509271265,0.9007365360175972,0.0,-0.1918859386752658,-0.317,-0.1918859386752658,2.0,4.689599702420931,2.0,9.0,C,4.0,3.0,3.0,4.0,4.0,0.77,3.684787647884204,6.6231874999999985,0.0,0.6462595852524812,1.547365830727786,0.0,0.3844875445974997,0.634,0.3844875445974997,2.0,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoroheptanoic acid,CD3OD
16_COOH_26,-127.36,F,1.0,3.0,3.0,7.0,7.0,0.72,5.801997659427311,3.6007734375,0.0,1.073705969039577,0.931353674874783,0.0,-0.1888910492222019,-0.317,-0.1888910492222019,2.0,4.724631483525461,0,15,C,4.0,3.0,3.0,4.0,6.0,0.77,5.950575970441853,5.841546875,0.0,0.6967907412612602,1.4351511017352228,0.0,0.4087064518433785,0.634,0.4087064518433785,2.0,0.0,1,17,F,1.0,3.0,3.0,7.0,7.0,0.72,6.96697252685842,3.6007734375,0.0,1.234444378506231,0.810081051371528,0.0,-0.1888910492222019,-0.317,-0.1888910492222019,2.0,4.724631483525461,2.0,7.0,F,1.0,3.0,3.0,7.0,4.0,0.72,4.327373546390466,3.982437500000001,0.0,0.979078720093794,1.0213683327773704,0.0,-0.1916171288091012,-0.317,-0.1916171288091012,2.0,4.692739859327145,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoroheptanoic acid,CD3OD
17_COOH_26,-127.36,F,1.0,3.0,3.0,7.0,7.0,0.72,6.96697252685842,3.6007734375,0.0,1.234444378506231,0.810081051371528,0.0,-0.1888910492222019,-0.317,-0.1888910492222019,2.0,4.724631483525461,0,15,C,4.0,3.0,3.0,4.0,6.0,0.77,5.950575970441853,5.841546875,0.0,0.6967907412612602,1.4351511017352228,0.0,0.4087064518433785,0.634,0.4087064518433785,2.0,0.0,1,16,F,1.0,3.0,3.0,7.0,7.0,0.72,5.801997659427311,3.6007734375,0.0,1.073705969039577,0.931353674874783,0.0,-0.1888910492222019,-0.317,-0.1888910492222019,2.0,4.724631483525461,2.0,12.0,C,4.0,3.0,3.0,4.0,5.0,0.77,4.821020293464859,6.405093749999999,0.0,0.6726533827435753,1.4866497748383638,0.0,0.3868155188521827,0.634,0.3868155188521827,2.0,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoroheptanoic acid,CD3OD
19_COOH_26,-82.43,F,1.0,3.0,3.0,7.0,8.0,0.72,7.862204068198688,3.0053867187500005,0.0,1.3592167006861078,0.7357178583041382,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,0,18,C,4.0,3.0,3.0,4.0,7.0,0.77,6.695753166000073,4.6507734375,0.0,0.7437162120359527,1.3445988991721187,0.0,0.4603366213231397,0.951,0.4603366213231397,2.0,0.0,1,20,F,1.0,3.0,3.0,7.0,8.0,0.72,6.180709439862062,3.0053867187500005,0.0,1.0698539021747089,0.9347070641769728,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,2.0,21.0,F,1.0,3.0,3.0,7.0,8.0,0.72,7.1905790378800525,3.0053867187500005,0.0,1.2259653523043976,0.8156837369998592,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoroheptanoic acid,CD3OD
20_COOH_26,-82.43,F,1.0,3.0,3.0,7.0,8.0,0.72,6.180709439862062,3.0053867187500005,0.0,1.0698539021747089,0.9347070641769728,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,0,18,C,4.0,3.0,3.0,4.0,7.0,0.77,6.695753166000073,4.6507734375,0.0,0.7437162120359527,1.3445988991721187,0.0,0.4603366213231397,0.951,0.4603366213231397,2.0,0.0,1,19,F,1.0,3.0,3.0,7.0,8.0,0.72,7.862204068198688,3.0053867187500005,0.0,1.3592167006861078,0.7357178583041382,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,2.0,21.0,F,1.0,3.0,3.0,7.0,8.0,0.72,7.1905790378800525,3.0053867187500005,0.0,1.2259653523043976,0.8156837369998592,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoroheptanoic acid,CD3OD
21_COOH_26,-82.43,F,1.0,3.0,3.0,7.0,8.0,0.72,7.1905790378800525,3.0053867187500005,0.0,1.2259653523043976,0.8156837369998592,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,0,18,C,4.0,3.0,3.0,4.0,7.0,0.77,6.695753166000073,4.6507734375,0.0,0.7437162120359527,1.3445988991721187,0.0,0.4603366213231397,0.951,0.4603366213231397,2.0,0.0,1,20,F,1.0,3.0,3.0,7.0,8.0,0.72,6.180709439862062,3.0053867187500005,0.0,1.0698539021747089,0.9347070641769728,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,2.0,19.0,F,1.0,3.0,3.0,7.0,8.0,0.72,7.862204068198688,3.0053867187500005,0.0,1.3592167006861078,0.7357178583041382,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluoroheptanoic acid,CD3OD
5_SO3H_18,-116.03,F,1.0,3.0,3.0,7.0,3.0,0.72,3.856922635988438,4.9158750000000015,0.0,1.241005283805313,0.8057983419165511,0.0,-0.1785539218875139,-0.317,-0.1785539218875139,2.0,4.84632957980068,0,4,C,4.0,3.0,3.0,4.0,2.0,0.77,2.7068960933142594,8.471750000000002,0.0,0.7661493006729442,1.305228627268411,0.0,0.4399063134822728,0.752,0.4399063134822728,2.0,0.0,1,6,F,1.0,3.0,3.0,7.0,3.0,0.72,3.040141383225458,4.9158750000000015,0.0,1.2379500319340493,0.8077870464914485,0.0,-0.1785539218875139,-0.317,-0.1785539218875139,2.0,4.84632957980068,2.0,7.0,C,4.0,3.0,3.0,4.0,3.0,0.77,3.2345964586019074,7.329374999999999,0.0,0.7098592176677591,1.4087300342249522,0.0,0.3975603131653668,0.634,0.3975603131653668,2.0,0.0,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluorobutanesulfonic acid,CD3OD
6_SO3H_18,-116.03,F,1.0,3.0,3.0,7.0,3.0,0.72,3.040141383225458,4.9158750000000015,0.0,1.2379500319340493,0.8077870464914485,0.0,-0.1785539218875139,-0.317,-0.1785539218875139,2.0,4.84632957980068,0,4,C,4.0,3.0,3.0,4.0,2.0,0.77,2.7068960933142594,8.471750000000002,0.0,0.7661493006729442,1.305228627268411,0.0,0.4399063134822728,0.752,0.4399063134822728,2.0,0.0,1,5,F,1.0,3.0,3.0,7.0,3.0,0.72,3.856922635988438,4.9158750000000015,0.0,1.241005283805313,0.8057983419165511,0.0,-0.1785539218875139,-0.317,-0.1785539218875139,2.0,4.84632957980068,2.0,7.0,C,4.0,3.0,3.0,4.0,3.0,0.77,3.2345964586019074,7.329374999999999,0.0,0.7098592176677591,1.4087300342249522,0.0,0.3975603131653668,0.634,0.3975603131653668,2.0,0.0,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluorobutanesulfonic acid,CD3OD
8_SO3H_18,-123.28,F,1.0,3.0,3.0,7.0,4.0,0.72,3.7043868601969745,4.3446875,0.0,1.1405317199517888,0.8767840319621016,0.0,-0.1907805527297765,-0.317,-0.1907805527297765,2.0,4.70251774478861,0,7,C,4.0,3.0,3.0,4.0,3.0,0.77,3.2345964586019074,7.329374999999999,0.0,0.7098592176677591,1.4087300342249522,0.0,0.3975603131653668,0.634,0.3975603131653668,2.0,0.0,1,9,F,1.0,3.0,3.0,7.0,4.0,0.72,2.841401277538954,4.3446875,0.0,1.1390518074343303,0.8779231931973847,0.0,-0.1907805527297765,-0.317,-0.1907805527297765,2.0,4.70251774478861,2.0,10.0,C,4.0,3.0,3.0,4.0,4.0,0.77,4.611763465313458,6.3036875,0.0,0.737311992189728,1.3562779536924665,0.0,0.4096997418597319,0.634,0.4096997418597319,2.0,0.0,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluorobutanesulfonic acid,CD3OD
9_SO3H_18,-123.28,F,1.0,3.0,3.0,7.0,4.0,0.72,2.841401277538954,4.3446875,0.0,1.1390518074343303,0.8779231931973847,0.0,-0.1907805527297765,-0.317,-0.1907805527297765,2.0,4.70251774478861,0,7,C,4.0,3.0,3.0,4.0,3.0,0.77,3.2345964586019074,7.329374999999999,0.0,0.7098592176677591,1.4087300342249522,0.0,0.3975603131653668,0.634,0.3975603131653668,2.0,0.0,1,8,F,1.0,3.0,3.0,7.0,4.0,0.72,3.7043868601969745,4.3446875,0.0,1.1405317199517888,0.8767840319621016,0.0,-0.1907805527297765,-0.317,-0.1907805527297765,2.0,4.70251774478861,2.0,10.0,C,4.0,3.0,3.0,4.0,4.0,0.77,4.611763465313458,6.3036875,0.0,0.737311992189728,1.3562779536924665,0.0,0.4096997418597319,0.634,0.4096997418597319,2.0,0.0,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluorobutanesulfonic acid,CD3OD
11_SO3H_18,-127.39,F,1.0,3.0,3.0,7.0,5.0,0.72,4.820334437567585,3.831843749999999,0.0,1.222160808943515,0.8182229316160451,0.0,-0.1888500845435678,-0.317,-0.1888500845435678,2.0,4.7251113614005495,0,10,C,4.0,3.0,3.0,4.0,4.0,0.77,4.611763465313458,6.3036875,0.0,0.737311992189728,1.3562779536924665,0.0,0.4096997418597319,0.634,0.4096997418597319,2.0,0.0,1,12,F,1.0,3.0,3.0,7.0,5.0,0.72,5.376633349039155,3.831843749999999,0.0,1.2234161801357992,0.8173833371150936,0.0,-0.1888500845435678,-0.317,-0.1888500845435678,2.0,4.7251113614005495,2.0,7.0,C,4.0,3.0,3.0,4.0,3.0,0.77,3.2345964586019074,7.329374999999999,0.0,0.7098592176677591,1.4087300342249522,0.0,0.3975603131653668,0.634,0.3975603131653668,2.0,0.0,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluorobutanesulfonic acid,CD3OD
12_SO3H_18,-127.39,F,1.0,3.0,3.0,7.0,5.0,0.72,5.376633349039155,3.831843749999999,0.0,1.2234161801357992,0.8173833371150936,0.0,-0.1888500845435678,-0.317,-0.1888500845435678,2.0,4.7251113614005495,0,10,C,4.0,3.0,3.0,4.0,4.0,0.77,4.611763465313458,6.3036875,0.0,0.737311992189728,1.3562779536924665,0.0,0.4096997418597319,0.634,0.4096997418597319,2.0,0.0,1,11,F,1.0,3.0,3.0,7.0,5.0,0.72,4.820334437567585,3.831843749999999,0.0,1.222160808943515,0.8182229316160451,0.0,-0.1888500845435678,-0.317,-0.1888500845435678,2.0,4.7251113614005495,2.0,13.0,C,4.0,3.0,3.0,4.0,5.0,0.77,5.528668176875874,4.881843750000001,0.0,0.8131977233466557,1.229713231223242,0.0,0.4603765350800777,0.951,0.4603765350800777,2.0,0.0,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluorobutanesulfonic acid,CD3OD
