,0,1,2,3,4,5,NMR_Peaks
11_I_7,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,FFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,FFF,,,,/CFF,,,,,/",-121.98
12_I_7,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,FFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,FFF,,,,/CFF,,,,,/",-121.98
14_I_7,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/CFF,FFF,,,,/",-121.77
15_I_7,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/CFF,FFF,,,,/",-121.77
17_I_7,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/C,C,FF,FF,,,,/",-121.77
18_I_7,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/C,C,FF,FF,,,,/",-121.77
20_I_7,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/C,C,FF,FF,,,,/",-121.77
21_I_7,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/C,C,FF,FF,,,,/",-121.77
23_I_7,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,CFF,FF,,,,/CFF,FFI,,,,/",-121.77
24_I_7,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,CFF,FF,,,,/CFF,FFI,,,,/",-121.77
26_I_7,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFI,,,,/","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFI,,,,/CFF,,,,,/",-121.77
27_I_7,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFI,,,,/","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFI,,,,/CFF,,,,,/",-121.77
29_I_7,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFI,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFI,,,,)CFF,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFI,,,,)CFF,,,,,/CFF,,/",-120.97
30_I_7,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFI,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFI,,,,)CFF,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFI,,,,)CFF,,,,,/CFF,,/",-120.97
32_I_7,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFI,/)","F-1;C(CCF/CFF,FFI,/CFF,,,,,)","F-1;C(CCF/CFF,FFI,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFI,/CFF,,,,,)CFF,,/CFF,,/",-113.26
33_I_7,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFI,/)","F-1;C(CCF/CFF,FFI,/CFF,,,,,)","F-1;C(CCF/CFF,FFI,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFI,/CFF,,,,,)CFF,,/CFF,,/",-113.26
35_I_7,F-1;C(//),F-1;C(CFI//),"F-1;C(CFI/CFF,,/)","F-1;C(CFI/CFF,,/CFF,,)","F-1;C(CFI/CFF,,/CFF,,)CFF,,/","F-1;C(CFI/CFF,,/CFF,,)CFF,,/CFF,,/",-60.03
36_I_7,F-1;C(//),F-1;C(CFI//),"F-1;C(CFI/CFF,,/)","F-1;C(CFI/CFF,,/CFF,,)","F-1;C(CFI/CFF,,/CFF,,)CFF,,/","F-1;C(CFI/CFF,,/CFF,,)CFF,,/CFF,,/",-60.03
0_Cl_4,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/ClCl,,)","F-1;C(CFF/CFF,,/ClCl,,),/","F-1;C(CFF/CFF,,/ClCl,,),//",-79.65
2_Cl_4,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/ClCl,,)","F-1;C(CFF/CFF,,/ClCl,,),/","F-1;C(CFF/CFF,,/ClCl,,),//",-79.65
3_Cl_4,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/ClCl,,)","F-1;C(CFF/CFF,,/ClCl,,),/","F-1;C(CFF/CFF,,/ClCl,,),//",-79.65
5_Cl_4,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/FFF,ClCl,/)","F-1;C(CCF/FFF,ClCl,/,,,,)","F-1;C(CCF/FFF,ClCl,/,,,,)/","F-1;C(CCF/FFF,ClCl,/,,,,)//",-120.25
6_Cl_4,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/FFF,ClCl,/)","F-1;C(CCF/FFF,ClCl,/,,,,)","F-1;C(CCF/FFF,ClCl,/,,,,)/","F-1;C(CCF/FFF,ClCl,/,,,,)//",-120.25
7_other_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,C,/)","F-1;C(CCF/CFF,C,/CFF,,,O)","F-1;C(CCF/CFF,C,/CFF,,,O)FFF,,,P/","F-1;C(CCF/CFF,C,/CFF,,,O)FFF,,,P/,,,=OOO/",-113.97
8_other_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,C,/)","F-1;C(CCF/CFF,C,/CFF,,,O)","F-1;C(CCF/CFF,C,/CFF,,,O)FFF,,,P/","F-1;C(CCF/CFF,C,/CFF,,,O)FFF,,,P/,,,=OOO/",-113.97
10_other_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)O,,,/","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)O,,,/P/",-124.66
11_other_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)O,,,/","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)O,,,/P/",-124.66
13_other_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)C,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)C,,/O/",-126.26
14_other_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)C,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)C,,/O/",-126.26
16_other_1,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/C,,/",-81.17
17_other_1,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/C,,/",-81.17
18_other_1,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/C,,/",-81.17
23_other_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,C,/)","F-1;C(CCF/CFF,C,/CFF,,,O)","F-1;C(CCF/CFF,C,/CFF,,,O)FFF,,,P/","F-1;C(CCF/CFF,C,/CFF,,,O)FFF,,,P/,,,=OOO/",-113.97
24_other_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,C,/)","F-1;C(CCF/CFF,C,/CFF,,,O)","F-1;C(CCF/CFF,C,/CFF,,,O)FFF,,,P/","F-1;C(CCF/CFF,C,/CFF,,,O)FFF,,,P/,,,=OOO/",-113.97
26_other_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)O,,,/","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)O,,,/P/",-124.66
27_other_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)O,,,/","F-1;C(CCF/C,CFF,FF,/C,FFF,,,,)O,,,/P/",-124.66
29_other_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)C,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)C,,/O/",-126.26
30_other_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)C,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)C,,/O/",-126.26
32_other_1,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/C,,/",-81.17
33_other_1,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/C,,/",-81.17
34_other_1,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/C,,/",-81.17
3_olefins_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,=C,/)","F-1;C(CCF/CFF,=C,/CFF,,,)","F-1;C(CCF/CFF,=C,/CFF,,,)FFF,,/","F-1;C(CCF/CFF,=C,/CFF,,,)FFF,,/,,/",-114.2
4_olefins_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,=C,/)","F-1;C(CCF/CFF,=C,/CFF,,,)","F-1;C(CCF/CFF,=C,/CFF,,,)FFF,,/","F-1;C(CCF/CFF,=C,/CFF,,,)FFF,,/,,/",-114.2
6_olefins_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,CFF,/)","F-1;C(CCF/CFF,CFF,/FFF,,,=C,,)","F-1;C(CCF/CFF,CFF,/FFF,,,=C,,),,,/","F-1;C(CCF/CFF,CFF,/FFF,,,=C,,),,,//",-124.63
7_olefins_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,CFF,/)","F-1;C(CCF/CFF,CFF,/FFF,,,=C,,)","F-1;C(CCF/CFF,CFF,/FFF,,,=C,,),,,/","F-1;C(CCF/CFF,CFF,/FFF,,,=C,,),,,//",-124.63
9_olefins_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)=C,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)=C,,//",-125.9
10_olefins_1,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)=C,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)=C,,//",-125.9
12_olefins_1,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/=C,,/",-81.28
13_olefins_1,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/=C,,/",-81.28
14_olefins_1,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/=C,,/",-81.28
3_ethers_0,F-1;C(//),F-1;C(COF//),"F-1;C(COF/CFF,C,/)","F-1;C(COF/CFF,C,/CFF,,,)","F-1;C(COF/CFF,C,/CFF,,,)FFF,,/","F-1;C(COF/CFF,C,/CFF,,,)FFF,,/,,/",-88.39
4_ethers_0,F-1;C(//),F-1;C(COF//),"F-1;C(COF/CFF,C,/)","F-1;C(COF/CFF,C,/CFF,,,)","F-1;C(COF/CFF,C,/CFF,,,)FFF,,/","F-1;C(COF/CFF,C,/CFF,,,)FFF,,/,,/",-88.39
6_ethers_0,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,OFF,/)","F-1;C(CCF/CFF,OFF,/FFF,,,C,,)","F-1;C(CCF/CFF,OFF,/FFF,,,C,,),,,/","F-1;C(CCF/CFF,OFF,/FFF,,,C,,),,,//",-126.22
7_ethers_0,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,OFF,/)","F-1;C(CCF/CFF,OFF,/FFF,,,C,,)","F-1;C(CCF/CFF,OFF,/FFF,,,C,,),,,/","F-1;C(CCF/CFF,OFF,/FFF,,,C,,),,,//",-126.22
9_ethers_0,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/OFF,,,,,)","F-1;C(CCF/CFF,FFF,/OFF,,,,,)C,,/","F-1;C(CCF/CFF,FFF,/OFF,,,,,)C,,//",-126.62
10_ethers_0,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/OFF,,,,,)","F-1;C(CCF/CFF,FFF,/OFF,,,,,)C,,/","F-1;C(CCF/CFF,FFF,/OFF,,,,,)C,,//",-126.62
12_ethers_0,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)OFF,,/","F-1;C(CFF/CFF,,/CFF,,)OFF,,/C,,/",-81.07
13_ethers_0,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)OFF,,/","F-1;C(CFF/CFF,,/CFF,,)OFF,,/C,,/",-81.07
14_ethers_0,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)OFF,,/","F-1;C(CFF/CFF,,/CFF,,)OFF,,/C,,/",-81.07
3_alcohols_8,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,O,/)","F-1;C(CCF/CFF,O,/CFF,,,)","F-1;C(CCF/CFF,O,/CFF,,,)CFF,,/","F-1;C(CCF/CFF,O,/CFF,,,)CFF,,/CFF,,/",-121.92
4_alcohols_8,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,O,/)","F-1;C(CCF/CFF,O,/CFF,,,)","F-1;C(CCF/CFF,O,/CFF,,,)CFF,,/","F-1;C(CCF/CFF,O,/CFF,,,)CFF,,/CFF,,/",-121.92
6_alcohols_8,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,O,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,O,,,,)CFF,,,/","F-1;C(CCF/C,C,FF,FF,/CFF,O,,,,)CFF,,,/CFF,,/",-122.01
7_alcohols_8,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,O,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,O,,,,)CFF,,,/","F-1;C(CCF/C,C,FF,FF,/CFF,O,,,,)CFF,,,/CFF,,/",-122.01
9_alcohols_8,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,O,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,O,,,,/CFF,,,/",-122.01
10_alcohols_8,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,O,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,O,,,,/CFF,,,/",-122.01
12_alcohols_8,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/CFF,O,,,,/",-122.178
13_alcohols_8,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/CFF,O,,,,/",-122.178
15_alcohols_8,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,CFF,FF,,,,/CFF,FFF,,,,/",-122.43
16_alcohols_8,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,CFF,FF,,,,/CFF,FFF,,,,/",-122.43
18_alcohols_8,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/CFF,,,,,/",-122.83
19_alcohols_8,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/CFF,,,,,/",-122.83
21_alcohols_8,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/CFF,,/",-123.7
22_alcohols_8,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/CFF,,/",-123.7
24_alcohols_8,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/CFF,,/",-126.24
25_alcohols_8,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/CFF,,/",-126.24
27_alcohols_8,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-80.93
28_alcohols_8,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-80.93
29_alcohols_8,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-80.93
11_other_14,F-1;C(//),F-1;C(CSF//),"F-1;C(CSF/CFF,=O=ON,/)","F-1;C(CSF/CFF,=O=ON,/CFF,,,,,CC)","F-1;C(CSF/CFF,=O=ON,/CFF,,,,,CC)CFF,,,C,C/","F-1;C(CSF/CFF,=O=ON,/CFF,,,,,CC)CFF,,,C,C/CFF,,,,=OO/",-114.0
12_other_14,F-1;C(//),F-1;C(CSF//),"F-1;C(CSF/CFF,=O=ON,/)","F-1;C(CSF/CFF,=O=ON,/CFF,,,,,CC)","F-1;C(CSF/CFF,=O=ON,/CFF,,,,,CC)CFF,,,C,C/","F-1;C(CSF/CFF,=O=ON,/CFF,,,,,CC)CFF,,,C,C/CFF,,,,=OO/",-114.0
14_other_14,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,S,FF,FF,/)","F-1;C(CCF/C,S,FF,FF,/CFF,=O=ON,,,,)","F-1;C(CCF/C,S,FF,FF,/CFF,=O=ON,,,,)CFF,,,,,CC/","F-1;C(CCF/C,S,FF,FF,/CFF,=O=ON,,,,)CFF,,,,,CC/CFF,,,C,C/",-121.29
15_other_14,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,S,FF,FF,/)","F-1;C(CCF/C,S,FF,FF,/CFF,=O=ON,,,,)","F-1;C(CCF/C,S,FF,FF,/CFF,=O=ON,,,,)CFF,,,,,CC/","F-1;C(CCF/C,S,FF,FF,/CFF,=O=ON,,,,)CFF,,,,,CC/CFF,,,C,C/",-121.29
17_other_14,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,S,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,S,FF,FF,,,,)CFF,=O=ON,,,,/","F-1;C(CCF/C,C,FF,FF,/C,S,FF,FF,,,,)CFF,=O=ON,,,,/CFF,,,,,CC/",-122.58
18_other_14,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,S,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,S,FF,FF,,,,)CFF,=O=ON,,,,/","F-1;C(CCF/C,C,FF,FF,/C,S,FF,FF,,,,)CFF,=O=ON,,,,/CFF,,,,,CC/",-122.58
20_other_14,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,S,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,S,FF,FF,,,,/FFF,=O=ON,,,,/",-122.73
