atomCode_fluorinated_compoundsCode,NMR_Peaks,SMILES_self,AtomDegreeDescriptor-aNeg_self,AtomHybridizationDescriptor-aHyb_self,AtomHybridizationVSEPRDescriptor-hybr_self,AtomValenceDescriptor-val_self,BondsToAtomDescriptor-bondsToAtom_self,CovalentRadiusDescriptor-covalentRadius_self,DistanceToAtomDescriptor-distanceToAtom_self,EffectiveAtomPolarizabilityDescriptor-effAtomPol_self,IPAtomicHOSEDescriptor-ipAtomicHOSE_self,InductiveAtomicHardnessDescriptor-indAtomHardnesss_self,InductiveAtomicSoftnessDescriptor-indAtomSoftness_self,PartialPiChargeDescriptor-pepe_self,PartialSigmaChargeDescriptor-partialSigmaCharge_self,PartialTChargeMMFF94Descriptor-partialTCMMFF94_self,PartialTChargePEOEDescriptor-pepeT_self,PeriodicTablePositionDescriptor-periodicTablePosition_self,PiElectronegativityDescriptor-elecPiA_self,level_0_neighbor1,index_neighbor1,SMILES_neighbor1,AtomDegreeDescriptor-aNeg_neighbor1,AtomHybridizationDescriptor-aHyb_neighbor1,AtomHybridizationVSEPRDescriptor-hybr_neighbor1,AtomValenceDescriptor-val_neighbor1,BondsToAtomDescriptor-bondsToAtom_neighbor1,CovalentRadiusDescriptor-covalentRadius_neighbor1,DistanceToAtomDescriptor-distanceToAtom_neighbor1,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor1,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor1,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor1,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor1,PartialPiChargeDescriptor-pepe_neighbor1,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor1,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor1,PartialTChargePEOEDescriptor-pepeT_neighbor1,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor1,PiElectronegativityDescriptor-elecPiA_neighbor1,level_0_neighbor2,index_neighbor2,SMILES_neighbor2,AtomDegreeDescriptor-aNeg_neighbor2,AtomHybridizationDescriptor-aHyb_neighbor2,AtomHybridizationVSEPRDescriptor-hybr_neighbor2,AtomValenceDescriptor-val_neighbor2,BondsToAtomDescriptor-bondsToAtom_neighbor2,CovalentRadiusDescriptor-covalentRadius_neighbor2,DistanceToAtomDescriptor-distanceToAtom_neighbor2,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor2,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor2,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor2,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor2,PartialPiChargeDescriptor-pepe_neighbor2,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor2,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor2,PartialTChargePEOEDescriptor-pepeT_neighbor2,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor2,PiElectronegativityDescriptor-elecPiA_neighbor2,level_0_neighbor3,index_neighbor3,SMILES_neighbor3,AtomDegreeDescriptor-aNeg_neighbor3,AtomHybridizationDescriptor-aHyb_neighbor3,AtomHybridizationVSEPRDescriptor-hybr_neighbor3,AtomValenceDescriptor-val_neighbor3,BondsToAtomDescriptor-bondsToAtom_neighbor3,CovalentRadiusDescriptor-covalentRadius_neighbor3,DistanceToAtomDescriptor-distanceToAtom_neighbor3,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor3,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor3,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor3,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor3,PartialPiChargeDescriptor-pepe_neighbor3,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor3,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor3,PartialTChargePEOEDescriptor-pepeT_neighbor3,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor3,PiElectronegativityDescriptor-elecPiA_neighbor3,level_0_neighbor4,index_neighbor4,SMILES_neighbor4,AtomDegreeDescriptor-aNeg_neighbor4,AtomHybridizationDescriptor-aHyb_neighbor4,AtomHybridizationVSEPRDescriptor-hybr_neighbor4,AtomValenceDescriptor-val_neighbor4,BondsToAtomDescriptor-bondsToAtom_neighbor4,CovalentRadiusDescriptor-covalentRadius_neighbor4,DistanceToAtomDescriptor-distanceToAtom_neighbor4,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor4,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor4,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor4,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor4,PartialPiChargeDescriptor-pepe_neighbor4,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor4,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor4,PartialTChargePEOEDescriptor-pepeT_neighbor4,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor4,PiElectronegativityDescriptor-elecPiA_neighbor4,level_0_neighbor5,index_neighbor5,SMILES_neighbor5,AtomDegreeDescriptor-aNeg_neighbor5,AtomHybridizationDescriptor-aHyb_neighbor5,AtomHybridizationVSEPRDescriptor-hybr_neighbor5,AtomValenceDescriptor-val_neighbor5,BondsToAtomDescriptor-bondsToAtom_neighbor5,CovalentRadiusDescriptor-covalentRadius_neighbor5,DistanceToAtomDescriptor-distanceToAtom_neighbor5,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor5,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor5,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor5,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor5,PartialPiChargeDescriptor-pepe_neighbor5,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor5,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor5,PartialTChargePEOEDescriptor-pepeT_neighbor5,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor5,PiElectronegativityDescriptor-elecPiA_neighbor5,SMILES,Compound name,Solvent_used_for_NMR
29_I_11,-115.02,F,1.0,3.0,3.0,7.0,11.0,0.72,11.33689589746682,4.677632812500001,0.0,1.140211015434678,0.8770306429803908,0.0,-0.1985325810090437,-0.317,-0.1985325810090437,2.0,4.612216682116253,0,28,C,4.0,3.0,3.0,4.0,10.0,0.77,11.078718278302777,7.995265625000001,0.0,0.7265319243954175,1.3764020085313506,0.0,0.3248656413295683,0.634,0.3248656413295683,2.0,0.0,1,30,F,1.0,3.0,3.0,7.0,11.0,0.72,11.869140528698782,4.677632812500001,0.0,1.178711726343197,0.8483838564178644,0.0,-0.1985325810090437,-0.317,-0.1985325810090437,2.0,4.612216682116253,2.0,31,C,2.0,3.0,3.0,4.0,11.0,0.77,11.750986382853144,8.9016328125,0.0,1.003261775379575,0.9967488292092652,0.0,0.0845389086456838,0.0,0.0845389086456838,2.0,0.0,3.0,25,C,4.0,3.0,3.0,4.0,9.0,0.77,9.616995551626298,7.53853125,0.0,0.6568216442495782,1.5224833236768631,0.0,0.3785534103308017,0.634,0.3785534103308017,2.0,0.0,4.0,23,F,1.0,3.0,3.0,7.0,9.0,0.72,9.07412035736798,4.33153125,0.0,0.9566810255406872,1.0452804783442111,0.0,-0.1921379596596772,-0.317,-0.1921379596596772,2.0,4.686656413796477,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,10:2 fluorotelomer iodide,CDCl3
30_I_11,-115.02,F,1.0,3.0,3.0,7.0,11.0,0.72,11.869140528698782,4.677632812500001,0.0,1.178711726343197,0.8483838564178644,0.0,-0.1985325810090437,-0.317,-0.1985325810090437,2.0,4.612216682116253,0,28,C,4.0,3.0,3.0,4.0,10.0,0.77,11.078718278302777,7.995265625000001,0.0,0.7265319243954175,1.3764020085313506,0.0,0.3248656413295683,0.634,0.3248656413295683,2.0,0.0,1,29,F,1.0,3.0,3.0,7.0,11.0,0.72,11.33689589746682,4.677632812500001,0.0,1.140211015434678,0.8770306429803908,0.0,-0.1985325810090437,-0.317,-0.1985325810090437,2.0,4.612216682116253,2.0,25,C,4.0,3.0,3.0,4.0,9.0,0.77,9.616995551626298,7.53853125,0.0,0.6568216442495782,1.5224833236768631,0.0,0.3785534103308017,0.634,0.3785534103308017,2.0,0.0,3.0,31,C,2.0,3.0,3.0,4.0,11.0,0.77,11.750986382853144,8.9016328125,0.0,1.003261775379575,0.9967488292092652,0.0,0.0845389086456838,0.0,0.0845389086456838,2.0,0.0,4.0,26,F,1.0,3.0,3.0,7.0,10.0,0.72,9.368633937773424,4.449265625000001,0.0,1.0260612096335375,0.97460072616638,0.0,-0.192385718665262,-0.317,-0.192385718665262,2.0,4.683763603058732,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,10:2 fluorotelomer iodide,CDCl3
4_other_8,-111.1,F,1.0,3.0,3.0,7.0,4.0,0.72,3.9575416359149025,4.004,0.0,1.2132737762848878,0.8242162812271902,0.0,-0.1981996442549259,-0.317,-0.1981996442549259,2.0,4.616080932848911,0,3,C,4.0,3.0,3.0,4.0,3.0,0.77,3.4664434756678206,6.648,0.0,0.7587534088476463,1.3179512452125204,0.0,0.3315666951664018,0.634,0.3315666951664018,2.0,0.0,1,5,F,1.0,3.0,3.0,7.0,4.0,0.72,4.594524582587408,4.004,0.0,1.25283243531037,0.7981913397319295,0.0,-0.1981996442549259,-0.317,-0.1981996442549259,2.0,4.616080932848911,2.0,2,C,2.0,3.0,3.0,4.0,2.0,0.77,2.3918103373804533,6.313625,0.0,1.1121624457871573,0.8991492239177598,0.0,0.1466197874418221,0.095,0.1466197874418221,2.0,0.0,3.0,6,C,4.0,3.0,3.0,4.0,4.0,0.77,3.710174785640159,6.758375000000001,0.0,0.6712681948849741,1.4897175340943365,0.0,0.3790567455649823,0.634,0.3790567455649823,2.0,0.0,4.0,11,F,1.0,3.0,3.0,7.0,6.0,0.72,5.49768789583403,4.02996875,0.0,1.0657727218590105,0.9382863526997728,0.0,-0.192196853525573,-0.317,-0.192196853525573,2.0,4.6859687114046995,O=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2-(perfluoro-n-hexyl)acetaldehyde,CD3OD
5_other_8,-111.1,F,1.0,3.0,3.0,7.0,4.0,0.72,4.594524582587408,4.004,0.0,1.25283243531037,0.7981913397319295,0.0,-0.1981996442549259,-0.317,-0.1981996442549259,2.0,4.616080932848911,0,3,C,4.0,3.0,3.0,4.0,3.0,0.77,3.4664434756678206,6.648,0.0,0.7587534088476463,1.3179512452125204,0.0,0.3315666951664018,0.634,0.3315666951664018,2.0,0.0,1,4,F,1.0,3.0,3.0,7.0,4.0,0.72,3.9575416359149025,4.004,0.0,1.2132737762848878,0.8242162812271902,0.0,-0.1981996442549259,-0.317,-0.1981996442549259,2.0,4.616080932848911,2.0,2,C,2.0,3.0,3.0,4.0,2.0,0.77,2.3918103373804533,6.313625,0.0,1.1121624457871573,0.8991492239177598,0.0,0.1466197874418221,0.095,0.1466197874418221,2.0,0.0,3.0,6,C,4.0,3.0,3.0,4.0,4.0,0.77,3.710174785640159,6.758375000000001,0.0,0.6712681948849741,1.4897175340943365,0.0,0.3790567455649823,0.634,0.3790567455649823,2.0,0.0,4.0,10,F,1.0,3.0,3.0,7.0,6.0,0.72,5.962799491010913,4.02996875,0.0,1.1081127502018104,0.9024352439026436,0.0,-0.192196853525573,-0.317,-0.192196853525573,2.0,4.6859687114046995,O=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2-(perfluoro-n-hexyl)acetaldehyde,CD3OD
7_other_8,-121.3,F,1.0,3.0,3.0,7.0,5.0,0.72,3.87526475611667,4.0591875,0.0,1.064820097575902,0.9391257755901988,0.0,-0.1924414700723994,-0.317,-0.1924414700723994,2.0,4.6831127510091415,0,6,C,4.0,3.0,3.0,4.0,4.0,0.77,3.710174785640159,6.758375000000001,0.0,0.6712681948849741,1.4897175340943365,0.0,0.3790567455649823,0.634,0.3790567455649823,2.0,0.0,1,8,F,1.0,3.0,3.0,7.0,5.0,0.72,3.1216938911430767,4.0591875,0.0,0.9845343067202856,1.0157086382608993,0.0,-0.1924414700723994,-0.317,-0.1924414700723994,2.0,4.6831127510091415,2.0,3,C,4.0,3.0,3.0,4.0,3.0,0.77,3.4664434756678206,6.648,0.0,0.7587534088476463,1.3179512452125204,0.0,0.3315666951664018,0.634,0.3315666951664018,2.0,0.0,3.0,9,C,4.0,3.0,3.0,4.0,5.0,0.77,5.165551703351734,6.699937499999999,0.0,0.6693163813915779,1.4940617438959087,0.0,0.3842888746244829,0.634,0.3842888746244829,2.0,0.0,4.0,13,F,1.0,3.0,3.0,7.0,7.0,0.72,6.278026374586204,3.901734375,0.0,1.0750785925764594,0.9301645543917574,0.0,-0.1920546779494832,-0.317,-0.1920546779494832,2.0,4.687628959770711,O=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2-(perfluoro-n-hexyl)acetaldehyde,CD3OD
8_other_8,-121.3,F,1.0,3.0,3.0,7.0,5.0,0.72,3.1216938911430767,4.0591875,0.0,0.9845343067202856,1.0157086382608993,0.0,-0.1924414700723994,-0.317,-0.1924414700723994,2.0,4.6831127510091415,0,6,C,4.0,3.0,3.0,4.0,4.0,0.77,3.710174785640159,6.758375000000001,0.0,0.6712681948849741,1.4897175340943365,0.0,0.3790567455649823,0.634,0.3790567455649823,2.0,0.0,1,7,F,1.0,3.0,3.0,7.0,5.0,0.72,3.87526475611667,4.0591875,0.0,1.064820097575902,0.9391257755901988,0.0,-0.1924414700723994,-0.317,-0.1924414700723994,2.0,4.6831127510091415,2.0,16,F,1.0,3.0,3.0,7.0,8.0,0.72,4.865907777588885,3.6103671875,0.0,1.043650320813231,0.958175339054926,0.0,-0.1889399601343057,-0.317,-0.1889399601343057,2.0,4.724058545020464,3.0,3,C,4.0,3.0,3.0,4.0,3.0,0.77,3.4664434756678206,6.648,0.0,0.7587534088476463,1.3179512452125204,0.0,0.3315666951664018,0.634,0.3315666951664018,2.0,0.0,4.0,9,C,4.0,3.0,3.0,4.0,5.0,0.77,5.165551703351734,6.699937499999999,0.0,0.6693163813915779,1.4940617438959087,0.0,0.3842888746244829,0.634,0.3842888746244829,2.0,0.0,O=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2-(perfluoro-n-hexyl)acetaldehyde,CD3OD
10_other_8,-122.27,F,1.0,3.0,3.0,7.0,6.0,0.72,5.962799491010913,4.02996875,0.0,1.1081127502018104,0.9024352439026436,0.0,-0.192196853525573,-0.317,-0.192196853525573,2.0,4.6859687114046995,0,9,C,4.0,3.0,3.0,4.0,5.0,0.77,5.165551703351734,6.699937499999999,0.0,0.6693163813915779,1.4940617438959087,0.0,0.3842888746244829,0.634,0.3842888746244829,2.0,0.0,1,11,F,1.0,3.0,3.0,7.0,6.0,0.72,5.49768789583403,4.02996875,0.0,1.0657727218590105,0.9382863526997728,0.0,-0.192196853525573,-0.317,-0.192196853525573,2.0,4.6859687114046995,2.0,12,C,4.0,3.0,3.0,4.0,6.0,0.77,6.000859110160811,6.443468749999999,0.0,0.6722941731079287,1.4874440981350914,0.0,0.3872599171980221,0.634,0.3872599171980221,2.0,0.0,3.0,6,C,4.0,3.0,3.0,4.0,4.0,0.77,3.710174785640159,6.758375000000001,0.0,0.6712681948849741,1.4897175340943365,0.0,0.3790567455649823,0.634,0.3790567455649823,2.0,0.0,4.0,5,F,1.0,3.0,3.0,7.0,4.0,0.72,4.594524582587408,4.004,0.0,1.25283243531037,0.7981913397319295,0.0,-0.1981996442549259,-0.317,-0.1981996442549259,2.0,4.616080932848911,O=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2-(perfluoro-n-hexyl)acetaldehyde,CD3OD
11_other_8,-122.27,F,1.0,3.0,3.0,7.0,6.0,0.72,5.49768789583403,4.02996875,0.0,1.0657727218590105,0.9382863526997728,0.0,-0.192196853525573,-0.317,-0.192196853525573,2.0,4.6859687114046995,0,9,C,4.0,3.0,3.0,4.0,5.0,0.77,5.165551703351734,6.699937499999999,0.0,0.6693163813915779,1.4940617438959087,0.0,0.3842888746244829,0.634,0.3842888746244829,2.0,0.0,1,10,F,1.0,3.0,3.0,7.0,6.0,0.72,5.962799491010913,4.02996875,0.0,1.1081127502018104,0.9024352439026436,0.0,-0.192196853525573,-0.317,-0.192196853525573,2.0,4.6859687114046995,2.0,6,C,4.0,3.0,3.0,4.0,4.0,0.77,3.710174785640159,6.758375000000001,0.0,0.6712681948849741,1.4897175340943365,0.0,0.3790567455649823,0.634,0.3790567455649823,2.0,0.0,3.0,12,C,4.0,3.0,3.0,4.0,6.0,0.77,6.000859110160811,6.443468749999999,0.0,0.6722941731079287,1.4874440981350914,0.0,0.3872599171980221,0.634,0.3872599171980221,2.0,0.0,4.0,17,F,1.0,3.0,3.0,7.0,8.0,0.72,5.805152567331887,3.6103671875,0.0,1.0980722373400724,0.9106868983614058,0.0,-0.1889399601343057,-0.317,-0.1889399601343057,2.0,4.724058545020464,O=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2-(perfluoro-n-hexyl)acetaldehyde,CD3OD
13_other_8,-122.27,F,1.0,3.0,3.0,7.0,7.0,0.72,6.278026374586204,3.901734375,0.0,1.0750785925764594,0.9301645543917574,0.0,-0.1920546779494832,-0.317,-0.1920546779494832,2.0,4.687628959770711,0,12,C,4.0,3.0,3.0,4.0,6.0,0.77,6.000859110160811,6.443468749999999,0.0,0.6722941731079287,1.4874440981350914,0.0,0.3872599171980221,0.634,0.3872599171980221,2.0,0.0,1,14,F,1.0,3.0,3.0,7.0,7.0,0.72,7.26194854704989,3.901734375,0.0,1.1162266400459513,0.8958754110713872,0.0,-0.1920546779494832,-0.317,-0.1920546779494832,2.0,4.687628959770711,2.0,15,C,4.0,3.0,3.0,4.0,7.0,0.77,5.82555063406027,5.860734374999999,0.0,0.688460193781324,1.4525168034880325,0.0,0.4090027280936492,0.634,0.4090027280936492,2.0,0.0,3.0,9,C,4.0,3.0,3.0,4.0,5.0,0.77,5.165551703351734,6.699937499999999,0.0,0.6693163813915779,1.4940617438959087,0.0,0.3842888746244829,0.634,0.3842888746244829,2.0,0.0,4.0,20,F,1.0,3.0,3.0,7.0,9.0,0.72,7.567637651209259,3.01018359375,0.0,1.292365347035082,0.7737750027839879,0.0,-0.1647425541950596,-0.317,-0.1647425541950596,2.0,5.010824018900679,O=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2-(perfluoro-n-hexyl)acetaldehyde,CD3OD
14_other_8,-122.27,F,1.0,3.0,3.0,7.0,7.0,0.72,7.26194854704989,3.901734375,0.0,1.1162266400459513,0.8958754110713872,0.0,-0.1920546779494832,-0.317,-0.1920546779494832,2.0,4.687628959770711,0,12,C,4.0,3.0,3.0,4.0,6.0,0.77,6.000859110160811,6.443468749999999,0.0,0.6722941731079287,1.4874440981350914,0.0,0.3872599171980221,0.634,0.3872599171980221,2.0,0.0,1,13,F,1.0,3.0,3.0,7.0,7.0,0.72,6.278026374586204,3.901734375,0.0,1.0750785925764594,0.9301645543917574,0.0,-0.1920546779494832,-0.317,-0.1920546779494832,2.0,4.687628959770711,2.0,9,C,4.0,3.0,3.0,4.0,5.0,0.77,5.165551703351734,6.699937499999999,0.0,0.6693163813915779,1.4940617438959087,0.0,0.3842888746244829,0.634,0.3842888746244829,2.0,0.0,3.0,15,C,4.0,3.0,3.0,4.0,7.0,0.77,5.82555063406027,5.860734374999999,0.0,0.688460193781324,1.4525168034880325,0.0,0.4090027280936492,0.634,0.4090027280936492,2.0,0.0,4.0,21,F,1.0,3.0,3.0,7.0,9.0,0.72,8.208144900036793,3.01018359375,0.0,1.3053459849934,0.7660804196713075,0.0,-0.1647425541950596,-0.317,-0.1647425541950596,2.0,5.010824018900679,O=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2-(perfluoro-n-hexyl)acetaldehyde,CD3OD
16_other_8,-125.45,F,1.0,3.0,3.0,7.0,8.0,0.72,4.865907777588885,3.6103671875,0.0,1.043650320813231,0.958175339054926,0.0,-0.1889399601343057,-0.317,-0.1889399601343057,2.0,4.724058545020464,0,15,C,4.0,3.0,3.0,4.0,7.0,0.77,5.82555063406027,5.860734374999999,0.0,0.688460193781324,1.4525168034880325,0.0,0.4090027280936492,0.634,0.4090027280936492,2.0,0.0,1,17,F,1.0,3.0,3.0,7.0,8.0,0.72,5.805152567331887,3.6103671875,0.0,1.0980722373400724,0.9106868983614058,0.0,-0.1889399601343057,-0.317,-0.1889399601343057,2.0,4.724058545020464,2.0,8,F,1.0,3.0,3.0,7.0,5.0,0.72,3.1216938911430767,4.0591875,0.0,0.9845343067202856,1.0157086382608993,0.0,-0.1924414700723994,-0.317,-0.1924414700723994,2.0,4.6831127510091415,3.0,18,C,4.0,3.0,3.0,4.0,8.0,0.77,7.1761357609788865,4.6603671875,0.0,0.7817413352763919,1.2791955022391654,0.0,0.4598087231543141,0.951,0.4598087231543141,2.0,0.0,4.0,12,C,4.0,3.0,3.0,4.0,6.0,0.77,6.000859110160811,6.443468749999999,0.0,0.6722941731079287,1.4874440981350914,0.0,0.3872599171980221,0.634,0.3872599171980221,2.0,0.0,O=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2-(perfluoro-n-hexyl)acetaldehyde,CD3OD
17_other_8,-125.45,F,1.0,3.0,3.0,7.0,8.0,0.72,5.805152567331887,3.6103671875,0.0,1.0980722373400724,0.9106868983614058,0.0,-0.1889399601343057,-0.317,-0.1889399601343057,2.0,4.724058545020464,0,15,C,4.0,3.0,3.0,4.0,7.0,0.77,5.82555063406027,5.860734374999999,0.0,0.688460193781324,1.4525168034880325,0.0,0.4090027280936492,0.634,0.4090027280936492,2.0,0.0,1,16,F,1.0,3.0,3.0,7.0,8.0,0.72,4.865907777588885,3.6103671875,0.0,1.043650320813231,0.958175339054926,0.0,-0.1889399601343057,-0.317,-0.1889399601343057,2.0,4.724058545020464,2.0,12,C,4.0,3.0,3.0,4.0,6.0,0.77,6.000859110160811,6.443468749999999,0.0,0.6722941731079287,1.4874440981350914,0.0,0.3872599171980221,0.634,0.3872599171980221,2.0,0.0,3.0,18,C,4.0,3.0,3.0,4.0,8.0,0.77,7.1761357609788865,4.6603671875,0.0,0.7817413352763919,1.2791955022391654,0.0,0.4598087231543141,0.951,0.4598087231543141,2.0,0.0,4.0,11,F,1.0,3.0,3.0,7.0,6.0,0.72,5.49768789583403,4.02996875,0.0,1.0657727218590105,0.9382863526997728,0.0,-0.192196853525573,-0.317,-0.192196853525573,2.0,4.6859687114046995,O=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2-(perfluoro-n-hexyl)acetaldehyde,CD3OD
19_other_8,-80.0,F,1.0,3.0,3.0,7.0,9.0,0.72,7.422321756027557,3.01018359375,0.0,1.4043723458824358,0.7120618708649173,0.0,-0.1647425541950596,-0.317,-0.1647425541950596,2.0,5.010824018900679,0,18,C,4.0,3.0,3.0,4.0,8.0,0.77,7.1761357609788865,4.6603671875,0.0,0.7817413352763919,1.2791955022391654,0.0,0.4598087231543141,0.951,0.4598087231543141,2.0,0.0,1,21,F,1.0,3.0,3.0,7.0,9.0,0.72,8.208144900036793,3.01018359375,0.0,1.3053459849934,0.7660804196713075,0.0,-0.1647425541950596,-0.317,-0.1647425541950596,2.0,5.010824018900679,2.0,20,F,1.0,3.0,3.0,7.0,9.0,0.72,7.567637651209259,3.01018359375,0.0,1.292365347035082,0.7737750027839879,0.0,-0.1647425541950596,-0.317,-0.1647425541950596,2.0,5.010824018900679,3.0,15,C,4.0,3.0,3.0,4.0,7.0,0.77,5.82555063406027,5.860734374999999,0.0,0.688460193781324,1.4525168034880325,0.0,0.4090027280936492,0.634,0.4090027280936492,2.0,0.0,4.0,16,F,1.0,3.0,3.0,7.0,8.0,0.72,4.865907777588885,3.6103671875,0.0,1.043650320813231,0.958175339054926,0.0,-0.1889399601343057,-0.317,-0.1889399601343057,2.0,4.724058545020464,O=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2-(perfluoro-n-hexyl)acetaldehyde,CD3OD
20_other_8,-80.0,F,1.0,3.0,3.0,7.0,9.0,0.72,7.567637651209259,3.01018359375,0.0,1.292365347035082,0.7737750027839879,0.0,-0.1647425541950596,-0.317,-0.1647425541950596,2.0,5.010824018900679,0,18,C,4.0,3.0,3.0,4.0,8.0,0.77,7.1761357609788865,4.6603671875,0.0,0.7817413352763919,1.2791955022391654,0.0,0.4598087231543141,0.951,0.4598087231543141,2.0,0.0,1,19,F,1.0,3.0,3.0,7.0,9.0,0.72,7.422321756027557,3.01018359375,0.0,1.4043723458824358,0.7120618708649173,0.0,-0.1647425541950596,-0.317,-0.1647425541950596,2.0,5.010824018900679,2.0,21,F,1.0,3.0,3.0,7.0,9.0,0.72,8.208144900036793,3.01018359375,0.0,1.3053459849934,0.7660804196713075,0.0,-0.1647425541950596,-0.317,-0.1647425541950596,2.0,5.010824018900679,3.0,15,C,4.0,3.0,3.0,4.0,7.0,0.77,5.82555063406027,5.860734374999999,0.0,0.688460193781324,1.4525168034880325,0.0,0.4090027280936492,0.634,0.4090027280936492,2.0,0.0,4.0,13,F,1.0,3.0,3.0,7.0,7.0,0.72,6.278026374586204,3.901734375,0.0,1.0750785925764594,0.9301645543917574,0.0,-0.1920546779494832,-0.317,-0.1920546779494832,2.0,4.687628959770711,O=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2-(perfluoro-n-hexyl)acetaldehyde,CD3OD
21_other_8,-80.0,F,1.0,3.0,3.0,7.0,9.0,0.72,8.208144900036793,3.01018359375,0.0,1.3053459849934,0.7660804196713075,0.0,-0.1647425541950596,-0.317,-0.1647425541950596,2.0,5.010824018900679,0,18,C,4.0,3.0,3.0,4.0,8.0,0.77,7.1761357609788865,4.6603671875,0.0,0.7817413352763919,1.2791955022391654,0.0,0.4598087231543141,0.951,0.4598087231543141,2.0,0.0,1,19,F,1.0,3.0,3.0,7.0,9.0,0.72,7.422321756027557,3.01018359375,0.0,1.4043723458824358,0.7120618708649173,0.0,-0.1647425541950596,-0.317,-0.1647425541950596,2.0,5.010824018900679,2.0,20,F,1.0,3.0,3.0,7.0,9.0,0.72,7.567637651209259,3.01018359375,0.0,1.292365347035082,0.7737750027839879,0.0,-0.1647425541950596,-0.317,-0.1647425541950596,2.0,5.010824018900679,3.0,15,C,4.0,3.0,3.0,4.0,7.0,0.77,5.82555063406027,5.860734374999999,0.0,0.688460193781324,1.4525168034880325,0.0,0.4090027280936492,0.634,0.4090027280936492,2.0,0.0,4.0,14,F,1.0,3.0,3.0,7.0,7.0,0.72,7.26194854704989,3.901734375,0.0,1.1162266400459513,0.8958754110713872,0.0,-0.1920546779494832,-0.317,-0.1920546779494832,2.0,4.687628959770711,O=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2-(perfluoro-n-hexyl)acetaldehyde,CD3OD
